session_id,student_id,mentor_id,subject,style_match,schedule_overlap,duration_minutes,rating
SES28299,S892,M47,Python,0,2,32,2
SES28300,S2100,M167,Calculus,0,1,54,3
SES28301,S3345,M154,Statistics,0,3,51,3
SES28302,S360,M147,Java,1,2,70,5
SES28303,S4180,M94,Operating Systems,0,1,52,4
SES28304,S534,M191,Calculus,1,3,38,2
SES28305,S822,M79,Machine Learning,0,2,48,3
SES28306,S4535,M123,Data Structures,1,0,38,2
SES28307,S2882,M46,Machine Learning,1,1,62,4
SES28308,S4095,M23,Web Development,1,2,67,5
SES28309,S3295,M168,Machine Learning,0,3,53,3
SES28310,S23,M155,Web Development,0,3,42,2
SES28311,S2815,M17,Calculus,0,3,58,4
SES28312,S2812,M17,Calculus,0,3,33,1
SES28313,S723,M16,Data Structures,0,3,36,2
SES28314,S3004,M188,Java,0,2,60,4
SES28315,S2408,M62,Operating Systems,1,2,57,4
SES28316,S3924,M130,Calculus,0,1,32,2
SES28317,S4000,M92,Database Systems,0,2,40,2
SES28318,S4241,M143,Statistics,0,0,45,3
SES28319,S2344,M66,Calculus,0,3,51,3
SES28320,S3648,M3,Computer Networks,0,1,46,2
SES28321,S4729,M67,Machine Learning,0,1,26,1
SES28322,S4995,M151,Computer Networks,0,1,36,1
SES28323,S1453,M39,Statistics,1,2,55,4
SES28324,S2820,M158,Calculus,0,0,42,3
SES28325,S1752,M112,Data Structures,0,3,54,3
SES28326,S558,M169,Statistics,0,1,48,3
SES28327,S2013,M122,Machine Learning,0,1,40,2
SES28328,S3543,M128,Web Development,1,3,62,4
SES28329,S4524,M193,Computer Networks,0,0,43,2
SES28330,S2347,M3,Computer Networks,0,0,34,1
SES28331,S2486,M86,Python,0,1,41,3
SES28332,S3720,M103,Machine Learning,0,2,40,2
SES28333,S2478,M14,Web Development,0,3,31,2
SES28334,S2753,M108,Operating Systems,0,1,49,3
SES28335,S4150,M30,Machine Learning,0,1,38,1
SES28336,S1529,M53,Web Development,0,3,43,2
SES28337,S2489,M174,Java,0,1,33,2
SES28338,S4111,M36,Computer Networks,1,4,45,3
SES28339,S3545,M143,Statistics,0,1,30,1
SES28340,S2481,M125,Web Development,0,2,46,2
SES28341,S2791,M120,Operating Systems,0,2,32,2
SES28342,S2778,M89,Database Systems,1,4,47,4
SES28343,S2892,M115,Statistics,0,1,30,1
SES28344,S3120,M132,Python,1,3,57,5
SES28345,S1955,M90,Statistics,0,3,36,2
SES28346,S2959,M158,Database Systems,1,3,64,5
SES28347,S2924,M25,Python,0,1,25,1
SES28348,S3900,M194,Java,0,2,50,3
SES28349,S3024,M189,Web Development,1,2,57,5
SES28350,S2665,M98,Data Structures,1,3,36,2
SES28351,S1327,M167,Calculus,0,1,60,4
SES28352,S1791,M75,Java,0,1,32,2
SES28353,S2802,M122,Machine Learning,0,1,41,2
SES28354,S214,M74,Python,0,1,66,5
SES28355,S3337,M90,Database Systems,1,0,56,4
SES28356,S1712,M114,Data Structures,0,2,69,5
SES28357,S3676,M20,Java,1,0,39,2
SES28358,S1768,M20,Data Structures,1,2,62,5
SES28359,S3670,M86,Web Development,1,0,50,4
SES28360,S1198,M47,Python,0,2,28,1
SES28361,S2349,M20,Data Structures,0,1,39,2
SES28362,S3623,M133,Python,0,2,53,3
SES28363,S4676,M100,Operating Systems,0,2,32,1
SES28364,S1565,M125,Web Development,0,2,33,1
SES28365,S4576,M61,Python,1,3,45,3
SES28366,S1139,M128,Machine Learning,0,1,43,2
SES28367,S1654,M25,Python,1,1,52,3
SES28368,S4774,M187,Statistics,1,3,62,4
SES28369,S1423,M30,Data Structures,0,2,29,1
SES28370,S2847,M51,Python,0,5,39,2
SES28371,S2888,M9,Computer Networks,0,1,39,2
SES28372,S3974,M186,Data Structures,1,2,29,1
SES28373,S1301,M19,Computer Networks,1,2,45,3
SES28374,S2115,M35,Machine Learning,1,0,48,4
SES28375,S3329,M104,Database Systems,1,1,39,3
SES28376,S1689,M2,Calculus,0,1,44,2
SES28377,S4525,M128,Machine Learning,0,1,49,3
SES28378,S3164,M80,Python,0,1,23,1
SES28379,S4523,M99,Data Structures,1,2,48,3
SES28380,S2392,M93,Database Systems,1,2,49,4
SES28381,S856,M30,Java,1,2,42,3
SES28382,S3783,M59,Database Systems,0,1,64,5
SES28383,S314,M166,Database Systems,1,3,55,5
SES28384,S3521,M25,Operating Systems,0,1,33,2
SES28385,S4580,M123,Statistics,0,1,30,1
SES28386,S76,M112,Data Structures,1,4,47,4
SES28387,S1398,M170,Database Systems,0,2,31,2
SES28388,S1207,M80,Statistics,0,1,48,4
SES28389,S686,M67,Machine Learning,0,1,43,2
SES28390,S658,M2,Calculus,0,1,41,3
SES28391,S2364,M184,Data Structures,0,2,47,3
SES28392,S761,M34,Computer Networks,0,0,46,3
SES28393,S4038,M135,Computer Networks,0,1,26,1
SES28394,S2781,M170,Statistics,0,2,30,1
SES28395,S1737,M12,Database Systems,1,2,58,4
SES28396,S2002,M54,Calculus,1,2,58,4
SES28397,S2359,M156,Machine Learning,0,5,27,1
SES28398,S2068,M117,Java,0,0,40,2
SES28399,S3540,M183,Java,0,3,65,5
SES28400,S1325,M54,Computer Networks,0,2,47,4
SES28401,S3929,M132,Python,0,3,57,4
SES28402,S1441,M52,Data Structures,0,2,40,2
SES28403,S3729,M20,Machine Learning,0,2,55,4
SES28404,S3649,M149,Web Development,1,2,48,4
SES28405,S4631,M104,Database Systems,0,2,46,3
SES28406,S4431,M188,Calculus,0,3,36,2
SES28407,S4414,M148,Web Development,1,3,59,5
SES28408,S4748,M7,Java,0,1,35,2
SES28409,S3451,M93,Database Systems,0,1,50,3
SES28410,S3356,M148,Computer Networks,0,2,28,1
SES28411,S2951,M100,Data Structures,1,4,61,4
SES28412,S2978,M117,Calculus,0,1,36,2
SES28413,S1315,M143,Web Development,0,2,54,4
SES28414,S1275,M119,Python,0,0,38,1
SES28415,S1841,M104,Database Systems,1,1,65,5
SES28416,S3550,M5,Machine Learning,0,0,25,1
SES28417,S3025,M198,Calculus,0,2,62,4
SES28418,S4653,M141,Computer Networks,0,0,32,2
SES28419,S3277,M16,Data Structures,0,1,53,3
SES28420,S1871,M15,Operating Systems,0,2,46,2
SES28421,S814,M105,Statistics,0,3,62,4
SES28422,S4029,M21,Computer Networks,0,3,35,2
SES28423,S4718,M29,Database Systems,0,0,49,4
SES28424,S2744,M160,Data Structures,0,1,24,1
SES28425,S690,M158,Database Systems,0,2,44,2
SES28426,S2889,M169,Java,1,3,48,3
SES28427,S187,M23,Web Development,0,1,28,1
SES28428,S469,M118,Operating Systems,1,4,53,4
SES28429,S2769,M65,Data Structures,0,0,27,1
SES28430,S3621,M90,Data Structures,1,1,49,3
SES28431,S2320,M155,Web Development,0,2,33,2
SES28432,S1200,M167,Calculus,0,1,35,1
SES28433,S2445,M74,Computer Networks,0,2,45,2
SES28434,S1963,M86,Machine Learning,1,0,54,3
SES28435,S3883,M196,Data Structures,0,1,31,2
SES28436,S1860,M39,Operating Systems,0,1,38,1
SES28437,S609,M114,Machine Learning,1,0,25,1
SES28438,S3756,M77,Data Structures,0,0,23,1
SES28439,S2829,M139,Machine Learning,0,3,36,1
SES28440,S3095,M195,Statistics,1,0,37,2
SES28441,S3736,M18,Data Structures,0,0,32,2
SES28442,S4699,M181,Java,0,1,67,5
SES28443,S4434,M27,Data Structures,1,2,52,4
SES28444,S3361,M59,Java,1,1,62,5
SES28445,S229,M98,Operating Systems,0,1,31,2
SES28446,S3835,M66,Database Systems,0,1,33,2
SES28447,S3470,M7,Java,1,2,68,5
SES28448,S2650,M132,Python,1,4,49,4
SES28449,S550,M28,Calculus,1,2,47,4
SES28450,S686,M30,Data Structures,0,1,62,4
SES28451,S3019,M50,Operating Systems,1,0,51,3
SES28452,S2662,M141,Java,0,0,46,2
SES28453,S2939,M90,Data Structures,0,1,38,2
SES28454,S782,M19,Python,0,1,33,2
SES28455,S2075,M29,Data Structures,1,2,47,4
SES28456,S2061,M15,Operating Systems,1,1,60,5
SES28457,S59,M45,Database Systems,0,0,42,2
SES28458,S922,M178,Database Systems,1,1,31,1
SES28459,S1550,M30,Data Structures,0,1,41,2
SES28460,S3188,M4,Database Systems,0,2,38,2
SES28461,S1816,M197,Calculus,1,0,46,2
SES28462,S290,M184,Web Development,0,1,48,3
SES28463,S2557,M24,Data Structures,0,3,38,1
SES28464,S870,M31,Operating Systems,0,4,49,4
SES28465,S665,M168,Machine Learning,0,1,44,2
SES28466,S2582,M122,Machine Learning,0,3,47,3
SES28467,S1549,M27,Database Systems,0,2,50,4
SES28468,S2568,M169,Statistics,1,1,36,2
SES28469,S652,M25,Database Systems,0,0,49,3
SES28470,S3974,M61,Statistics,0,3,32,1
SES28471,S4228,M169,Statistics,0,5,35,1
SES28472,S3039,M155,Machine Learning,1,1,51,3
SES28473,S1371,M170,Statistics,1,2,56,4
SES28474,S1895,M58,Computer Networks,0,2,49,3
SES28475,S2588,M141,Java,1,0,53,4
SES28476,S4056,M47,Python,1,1,58,4
SES28477,S2492,M7,Database Systems,0,4,42,2
SES28478,S3197,M71,Machine Learning,0,1,25,1
SES28479,S2074,M95,Machine Learning,0,0,37,2
SES28480,S926,M180,Computer Networks,0,3,26,1
SES28481,S618,M190,Statistics,0,1,60,4
SES28482,S4017,M141,Java,0,1,46,2
SES28483,S1807,M128,Machine Learning,0,1,56,5
SES28484,S2038,M66,Database Systems,0,4,53,3
SES28485,S4431,M87,Calculus,1,3,54,4
SES28486,S216,M72,Database Systems,1,2,45,3
SES28487,S4065,M101,Operating Systems,0,2,31,2
SES28488,S4620,M49,Web Development,0,2,43,3
SES28489,S3848,M178,Statistics,0,2,29,1
SES28490,S2453,M180,Computer Networks,0,3,44,2
SES28491,S4442,M103,Machine Learning,0,0,24,1
SES28492,S11,M39,Operating Systems,0,1,54,3
SES28493,S2037,M67,Machine Learning,0,1,54,4
SES28494,S480,M166,Python,0,2,63,5
SES28495,S3680,M90,Statistics,1,0,70,5
SES28496,S3394,M175,Calculus,0,2,45,3
SES28497,S2529,M174,Python,0,2,42,2
SES28498,S2924,M51,Python,0,5,66,5
SES28499,S1089,M4,Statistics,0,2,41,2
SES28500,S1720,M88,Python,0,2,45,2
SES28501,S602,M19,Web Development,0,1,26,1
SES28502,S1446,M169,Java,0,2,33,2
SES28503,S2228,M198,Calculus,0,2,44,2
SES28504,S740,M12,Database Systems,0,2,43,2
SES28505,S3781,M110,Database Systems,0,0,35,2
SES28506,S4142,M173,Computer Networks,0,0,29,1
SES28507,S3048,M55,Java,1,1,62,5
SES28508,S3726,M9,Computer Networks,1,2,28,1
SES28509,S4155,M34,Calculus,0,0,38,1
SES28510,S2790,M29,Data Structures,0,3,45,3
SES28511,S4344,M67,Machine Learning,0,2,27,1
SES28512,S1479,M86,Python,0,0,55,4
SES28513,S1687,M76,Database Systems,0,1,42,2
SES28514,S452,M146,Operating Systems,1,2,62,4
SES28515,S3426,M16,Statistics,0,2,46,2
SES28516,S3570,M155,Web Development,0,3,48,4
SES28517,S2830,M53,Operating Systems,0,0,50,3
SES28518,S3084,M67,Calculus,1,0,36,2
SES28519,S216,M4,Database Systems,1,2,47,4
SES28520,S4208,M185,Web Development,0,0,39,2
SES28521,S3053,M184,Data Structures,1,2,51,3
SES28522,S2772,M188,Java,0,0,38,2
SES28523,S515,M34,Calculus,0,1,44,2
SES28524,S159,M101,Operating Systems,0,2,42,2
SES28525,S2419,M44,Python,0,3,42,2
SES28526,S3497,M23,Web Development,1,0,62,4
SES28527,S2487,M159,Web Development,1,2,50,3
SES28528,S3948,M24,Data Structures,0,5,46,3
SES28529,S2568,M190,Statistics,1,2,44,3
SES28530,S579,M59,Java,0,2,36,2
SES28531,S4998,M150,Computer Networks,1,2,57,4
SES28532,S246,M184,Operating Systems,0,3,44,2
SES28533,S4910,M150,Computer Networks,0,0,38,1
SES28534,S4696,M57,Computer Networks,1,2,50,4
SES28535,S3114,M110,Machine Learning,1,0,53,4
SES28536,S4278,M135,Web Development,1,1,61,4
SES28537,S106,M117,Java,0,1,23,1
SES28538,S571,M178,Database Systems,0,0,38,1
SES28539,S917,M200,Web Development,0,0,37,2
SES28540,S684,M183,Java,0,0,35,2
SES28541,S3279,M158,Database Systems,0,4,42,3
SES28542,S2790,M132,Python,0,2,40,2
SES28543,S2289,M52,Data Structures,0,0,25,1
SES28544,S4021,M188,Calculus,0,2,39,2
SES28545,S1337,M159,Java,1,2,59,4
SES28546,S3480,M9,Statistics,0,4,61,5
SES28547,S2210,M184,Data Structures,0,2,36,1
SES28548,S1765,M89,Operating Systems,0,1,36,2
SES28549,S2694,M137,Python,0,4,43,3
SES28550,S2906,M102,Web Development,0,1,42,2
SES28551,S2306,M45,Database Systems,1,1,66,5
SES28552,S2041,M19,Web Development,0,2,38,1
SES28553,S820,M20,Machine Learning,0,0,43,3
SES28554,S3855,M178,Database Systems,0,1,48,3
SES28555,S4496,M58,Statistics,0,1,43,2
SES28556,S286,M121,Operating Systems,1,0,40,2
SES28557,S4388,M90,Data Structures,0,0,24,1
SES28558,S3216,M73,Machine Learning,0,1,53,4
SES28559,S2999,M6,Operating Systems,1,1,51,3
SES28560,S4610,M59,Data Structures,0,2,24,1
SES28561,S932,M22,Web Development,0,1,36,2
SES28562,S169,M29,Data Structures,0,3,36,2
SES28563,S3037,M39,Operating Systems,0,2,35,2
SES28564,S4830,M79,Java,0,0,48,3
SES28565,S2960,M63,Calculus,1,0,49,3
SES28566,S2299,M152,Machine Learning,0,1,36,2
SES28567,S121,M5,Data Structures,1,2,36,2
SES28568,S1179,M20,Machine Learning,1,2,57,5
SES28569,S4654,M171,Statistics,0,2,32,1
SES28570,S3682,M57,Computer Networks,1,4,58,4
SES28571,S305,M131,Data Structures,0,1,38,1
SES28572,S2047,M68,Python,0,2,39,3
SES28573,S2593,M182,Database Systems,0,1,30,1
SES28574,S2037,M8,Python,0,3,43,2
SES28575,S3408,M110,Database Systems,1,1,41,2
SES28576,S3892,M60,Java,0,0,27,1
SES28577,S4386,M122,Python,1,2,66,5
SES28578,S2627,M141,Data Structures,0,1,42,3
SES28579,S1342,M35,Machine Learning,1,2,35,2
SES28580,S2962,M10,Web Development,1,3,58,5
SES28581,S3229,M5,Calculus,0,3,34,2
SES28582,S1641,M29,Data Structures,0,1,35,1
SES28583,S1295,M139,Machine Learning,0,2,47,3
SES28584,S2046,M112,Web Development,0,3,63,5
SES28585,S2793,M159,Java,0,3,26,1
SES28586,S1245,M131,Data Structures,0,2,39,2
SES28587,S6,M8,Operating Systems,1,4,52,4
SES28588,S2632,M159,Java,0,2,36,2
SES28589,S1574,M66,Calculus,0,2,40,3
SES28590,S3052,M155,Web Development,1,3,57,5
SES28591,S988,M167,Java,0,0,48,4
SES28592,S21,M61,Operating Systems,0,3,49,3
SES28593,S2696,M76,Database Systems,0,2,61,4
SES28594,S432,M27,Data Structures,0,0,27,1
SES28595,S3036,M12,Machine Learning,0,1,47,4
SES28596,S1892,M114,Machine Learning,1,4,68,5
SES28597,S2353,M189,Calculus,0,1,40,2
SES28598,S3531,M162,Operating Systems,1,1,31,2
SES28599,S2274,M77,Web Development,0,1,35,2
SES28600,S272,M57,Computer Networks,0,2,34,1
SES28601,S453,M64,Data Structures,0,3,37,2
SES28602,S4160,M167,Calculus,0,0,61,5
SES28603,S1482,M77,Data Structures,1,1,45,3
SES28604,S4274,M105,Machine Learning,0,2,36,2
SES28605,S3186,M158,Operating Systems,0,3,35,1
SES28606,S2799,M199,Statistics,1,1,45,3
SES28607,S2749,M172,Computer Networks,0,0,26,1
SES28608,S4916,M95,Machine Learning,1,2,63,5
SES28609,S4290,M15,Python,0,1,40,3
SES28610,S4572,M24,Machine Learning,0,5,41,2
SES28611,S2193,M86,Python,0,2,42,3
SES28612,S4472,M38,Web Development,1,2,55,4
SES28613,S2703,M90,Data Structures,0,1,40,2
SES28614,S2077,M44,Statistics,1,1,40,3
SES28615,S3041,M27,Data Structures,0,3,57,4
SES28616,S3255,M17,Calculus,0,2,51,4
SES28617,S3006,M95,Calculus,0,1,46,2
SES28618,S1739,M34,Computer Networks,0,1,35,1
SES28619,S4667,M196,Calculus,0,0,53,4
SES28620,S3771,M11,Machine Learning,0,3,49,3
SES28621,S1861,M144,Data Structures,0,1,54,3
SES28622,S3644,M57,Python,1,2,52,4
SES28623,S4669,M88,Calculus,0,1,29,1
SES28624,S2799,M111,Statistics,1,2,58,4
SES28625,S279,M44,Python,0,1,39,2
SES28626,S57,M116,Web Development,0,2,23,1
SES28627,S4533,M96,Computer Networks,0,1,38,2
SES28628,S1516,M172,Computer Networks,1,0,55,4
SES28629,S406,M154,Statistics,0,1,27,1
SES28630,S3221,M80,Python,0,1,35,2
SES28631,S4253,M90,Database Systems,0,2,58,5
SES28632,S2889,M30,Java,1,5,69,5
SES28633,S2007,M148,Computer Networks,0,3,32,2
SES28634,S1760,M24,Machine Learning,0,1,32,2
SES28635,S165,M55,Computer Networks,0,0,36,1
SES28636,S2650,M134,Python,1,3,30,1
SES28637,S2325,M26,Operating Systems,0,3,31,2
SES28638,S842,M20,Java,0,2,41,3
SES28639,S1824,M167,Calculus,1,1,49,4
SES28640,S2473,M74,Database Systems,0,3,49,4
SES28641,S3879,M55,Computer Networks,0,0,25,1
SES28642,S3817,M187,Machine Learning,0,1,23,1
SES28643,S4652,M23,Data Structures,0,0,32,2
SES28644,S3329,M27,Data Structures,1,1,58,5
SES28645,S4204,M113,Python,0,2,25,1
SES28646,S2162,M155,Java,1,2,40,2
SES28647,S44,M194,Computer Networks,1,1,48,3
SES28648,S3512,M163,Web Development,1,2,30,1
SES28649,S2025,M39,Operating Systems,0,1,41,3
SES28650,S3794,M105,Machine Learning,0,3,35,2
SES28651,S2866,M123,Data Structures,0,0,28,1
SES28652,S814,M111,Statistics,0,3,50,3
SES28653,S1830,M61,Python,0,1,23,1
SES28654,S1868,M1,Data Structures,0,1,34,2
SES28655,S2674,M156,Python,0,3,35,2
SES28656,S1901,M200,Web Development,1,1,58,4
SES28657,S931,M183,Java,1,3,52,4
SES28658,S2422,M114,Data Structures,1,2,58,4
SES28659,S1487,M170,Database Systems,1,3,58,5
SES28660,S1082,M93,Database Systems,0,0,41,2
SES28661,S568,M13,Calculus,0,0,43,2
SES28662,S86,M69,Database Systems,0,2,43,3
SES28663,S2407,M166,Database Systems,0,1,54,3
SES28664,S3462,M13,Calculus,0,2,43,2
SES28665,S1583,M84,Computer Networks,0,1,42,2
SES28666,S2630,M178,Statistics,0,1,54,3
SES28667,S4788,M139,Java,1,1,55,4
SES28668,S2346,M129,Java,0,3,57,4
SES28669,S1827,M74,Database Systems,0,5,35,1
SES28670,S4987,M73,Computer Networks,0,2,42,2
SES28671,S2205,M148,Computer Networks,0,3,61,5
SES28672,S4059,M144,Data Structures,1,1,39,3
SES28673,S1588,M63,Calculus,0,0,38,2
SES28674,S4239,M178,Statistics,0,1,50,4
SES28675,S1738,M15,Operating Systems,0,1,26,1
SES28676,S4047,M77,Web Development,1,0,49,4
SES28677,S2343,M172,Computer Networks,1,1,49,3
SES28678,S1189,M27,Data Structures,0,2,51,3
SES28679,S3378,M194,Web Development,0,2,38,2
SES28680,S2075,M99,Data Structures,0,3,43,3
SES28681,S1759,M16,Data Structures,1,3,54,4
SES28682,S2255,M30,Data Structures,0,3,54,4
SES28683,S2916,M49,Java,0,1,40,3
SES28684,S3484,M89,Operating Systems,0,3,28,1
SES28685,S4603,M41,Machine Learning,1,2,63,5
SES28686,S268,M166,Python,0,2,23,1
SES28687,S4204,M19,Python,0,2,50,3
SES28688,S2023,M58,Statistics,0,4,32,2
SES28689,S591,M104,Python,1,2,46,2
SES28690,S4943,M70,Database Systems,0,0,31,1
SES28691,S1223,M178,Database Systems,1,3,37,2
SES28692,S1717,M84,Computer Networks,1,3,51,4
SES28693,S4077,M118,Operating Systems,1,1,49,4
SES28694,S3042,M132,Calculus,0,4,42,2
SES28695,S2082,M177,Database Systems,0,1,40,2
SES28696,S4097,M52,Data Structures,0,1,38,2
SES28697,S4964,M83,Java,1,1,58,5
SES28698,S1611,M179,Data Structures,0,4,28,1
SES28699,S905,M77,Web Development,0,0,27,1
SES28700,S3872,M84,Computer Networks,1,2,40,3
SES28701,S2295,M96,Database Systems,0,1,24,1
SES28702,S4603,M103,Machine Learning,0,3,36,1
SES28703,S4035,M95,Machine Learning,0,0,37,1
SES28704,S970,M128,Machine Learning,1,1,40,3
SES28705,S3147,M110,Operating Systems,1,0,27,1
SES28706,S4810,M67,Data Structures,0,1,47,3
SES28707,S2927,M171,Statistics,0,1,38,2
SES28708,S2649,M98,Data Structures,1,2,62,4
SES28709,S2777,M171,Statistics,0,2,52,3
SES28710,S945,M152,Java,0,1,46,2
SES28711,S4187,M125,Java,0,2,40,3
SES28712,S2188,M117,Java,0,0,34,2
SES28713,S1617,M41,Statistics,0,1,38,1
SES28714,S226,M153,Web Development,1,1,54,3
SES28715,S1344,M77,Database Systems,0,1,60,4
SES28716,S1453,M1,Data Structures,0,0,49,3
SES28717,S4832,M76,Database Systems,0,3,51,3
SES28718,S4567,M186,Database Systems,0,3,38,1
SES28719,S2245,M198,Calculus,0,0,29,1
SES28720,S3664,M169,Data Structures,1,4,55,5
SES28721,S4079,M178,Statistics,1,0,39,2
SES28722,S4077,M121,Operating Systems,0,1,28,1
SES28723,S1247,M189,Web Development,0,0,41,2
SES28724,S4119,M188,Java,0,1,44,3
SES28725,S2601,M29,Database Systems,0,1,41,2
SES28726,S423,M44,Statistics,0,1,37,2
SES28727,S4818,M66,Database Systems,1,2,49,4
SES28728,S2445,M180,Computer Networks,0,2,48,3
SES28729,S2296,M164,Operating Systems,0,0,27,1
SES28730,S1354,M44,Web Development,1,2,50,4
SES28731,S3025,M5,Calculus,0,0,24,1
SES28732,S4016,M125,Web Development,0,4,35,1
SES28733,S4904,M83,Machine Learning,0,1,40,2
SES28734,S1509,M166,Database Systems,1,2,48,3
SES28735,S1258,M84,Computer Networks,0,3,39,3
SES28736,S4866,M196,Data Structures,0,0,35,2
SES28737,S3633,M154,Statistics,1,2,63,5
SES28738,S3823,M152,Java,1,1,30,1
SES28739,S2791,M89,Operating Systems,1,6,65,5
SES28740,S3669,M67,Machine Learning,0,1,57,5
SES28741,S4144,M96,Computer Networks,1,2,56,4
SES28742,S374,M8,Operating Systems,0,1,38,2
SES28743,S214,M181,Java,0,2,36,2
SES28744,S4502,M11,Machine Learning,0,2,26,1
SES28745,S675,M82,Web Development,0,1,65,5
SES28746,S4599,M200,Web Development,0,2,40,2
SES28747,S2382,M9,Statistics,0,0,49,4
SES28748,S4657,M16,Calculus,0,3,54,3
SES28749,S3089,M163,Web Development,1,1,39,3
SES28750,S264,M14,Web Development,0,1,36,2
SES28751,S679,M188,Calculus,0,0,39,2
SES28752,S3783,M157,Computer Networks,0,0,62,4
SES28753,S3411,M132,Calculus,1,2,55,4
SES28754,S4492,M23,Data Structures,0,1,43,3
SES28755,S2511,M163,Web Development,1,0,47,4
SES28756,S2649,M133,Python,0,1,44,2
SES28757,S1543,M167,Operating Systems,0,0,37,2
SES28758,S2016,M125,Web Development,0,1,33,2
SES28759,S4410,M179,Data Structures,0,2,38,2
SES28760,S1688,M87,Calculus,1,3,55,5
SES28761,S119,M80,Python,0,2,31,1
SES28762,S4775,M159,Java,1,2,69,5
SES28763,S690,M92,Database Systems,0,3,54,3
SES28764,S610,M149,Computer Networks,0,1,32,1
SES28765,S4090,M22,Web Development,0,2,50,3
SES28766,S1416,M152,Database Systems,0,1,34,1
SES28767,S1714,M88,Web Development,0,1,50,3
SES28768,S4522,M171,Statistics,0,1,41,2
SES28769,S4095,M10,Web Development,0,2,32,2
SES28770,S665,M34,Computer Networks,1,1,50,4
SES28771,S1176,M112,Web Development,0,1,33,2
SES28772,S3400,M6,Web Development,1,0,46,2
SES28773,S1790,M88,Web Development,0,2,44,3
SES28774,S3928,M129,Java,0,1,33,2
SES28775,S2285,M68,Python,0,1,34,2
SES28776,S597,M55,Computer Networks,1,0,61,5
SES28777,S2819,M26,Operating Systems,0,2,55,4
SES28778,S2613,M104,Java,1,2,39,2
SES28779,S3228,M171,Statistics,0,1,36,2
SES28780,S4981,M74,Computer Networks,1,2,39,3
SES28781,S1514,M121,Web Development,0,1,45,3
SES28782,S272,M83,Java,0,2,50,3
SES28783,S1832,M160,Python,0,4,43,3
SES28784,S295,M117,Calculus,1,0,55,4
SES28785,S614,M83,Machine Learning,0,1,27,1
SES28786,S790,M92,Database Systems,0,1,42,2
SES28787,S3167,M114,Machine Learning,0,4,41,3
SES28788,S1754,M125,Web Development,0,1,35,1
SES28789,S2409,M76,Database Systems,1,1,60,4
SES28790,S4847,M106,Java,0,2,27,1
SES28791,S70,M186,Database Systems,0,2,32,2
SES28792,S4842,M169,Java,1,4,43,3
SES28793,S2541,M37,Calculus,0,2,42,3
SES28794,S2129,M24,Calculus,0,2,56,4
SES28795,S1541,M109,Operating Systems,0,1,63,5
SES28796,S4023,M108,Operating Systems,1,2,64,5
SES28797,S3665,M8,Operating Systems,1,3,66,5
SES28798,S1756,M192,Python,0,0,54,3
SES28799,S2759,M196,Calculus,0,1,42,2
SES28800,S4992,M40,Java,0,3,36,1
SES28801,S1006,M182,Database Systems,0,1,30,1
SES28802,S2526,M23,Web Development,0,1,47,3
SES28803,S4371,M138,Computer Networks,0,1,35,1
SES28804,S2357,M122,Web Development,0,2,33,2
SES28805,S3438,M119,Machine Learning,0,1,41,2
SES28806,S975,M67,Calculus,0,3,25,1
SES28807,S1925,M53,Web Development,0,2,52,3
SES28808,S2516,M88,Python,0,1,34,1
SES28809,S3629,M24,Machine Learning,0,4,34,1
SES28810,S3095,M58,Computer Networks,0,3,36,2
SES28811,S1031,M155,Java,0,0,45,2
SES28812,S3237,M83,Machine Learning,0,0,33,2
SES28813,S1224,M96,Computer Networks,0,1,61,4
SES28814,S1755,M122,Python,1,2,59,4
SES28815,S3767,M5,Machine Learning,1,1,47,4
SES28816,S3373,M10,Web Development,1,3,58,4
SES28817,S1123,M143,Python,0,1,29,1
SES28818,S4501,M45,Statistics,0,1,41,2
SES28819,S3763,M20,Data Structures,1,0,50,4
SES28820,S2252,M70,Statistics,0,1,31,2
SES28821,S986,M120,Calculus,0,1,50,3
SES28822,S1033,M73,Machine Learning,1,1,61,5
SES28823,S535,M114,Database Systems,0,2,35,1
SES28824,S1137,M68,Statistics,1,1,36,2
SES28825,S2187,M183,Python,0,4,41,2
