student_id,name,learning_style,subjects_needed,subjects_strong,availability,semester,gpa
S2778,Student_2778,Kinesthetic,Database Systems,Computer Networks|Web Development,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Sat_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Morning|Tue_Evening,1,3.63
S2779,Student_2779,Kinesthetic,Calculus|Data Structures|Operating Systems,Python,Fri_Evening|Fri_Morning|Mon_Afternoon|Mon_Evening|Sat_Morning|Thu_Evening|Wed_Morning,6,2.3
S2780,Student_2780,Auditory,Database Systems|Java|Machine Learning,Calculus|Web Development,Fri_Evening|Mon_Afternoon|Mon_Morning|Sat_Afternoon|Sat_Evening|Thu_Evening|Tue_Evening,2,2.55
S2781,Student_2781,Visual,Python|Statistics,Database Systems,Fri_Afternoon|Fri_Morning|Mon_Evening|Sat_Morning,6,2.88
S2782,Student_2782,Auditory,Web Development|Java,,Fri_Evening|Fri_Morning|Sat_Morning|Thu_Afternoon|Thu_Evening|Thu_Morning|Tue_Afternoon|Tue_Morning,1,3.78
S2783,Student_2783,Read-Write,Statistics,Java,Fri_Afternoon|Thu_Evening|Thu_Morning|Tue_Evening|Wed_Afternoon|Wed_Evening|Wed_Morning,8,3.67
S2784,Student_2784,Kinesthetic,Computer Networks|Machine Learning,Database Systems|Operating Systems,Mon_Afternoon|Mon_Morning|Thu_Afternoon|Thu_Evening|Thu_Morning,2,3.39
S2785,Student_2785,Auditory,Operating Systems|Computer Networks|Python,Machine Learning|Statistics,Fri_Morning|Mon_Afternoon|Mon_Morning|Sat_Morning|Thu_Evening|Thu_Morning|Wed_Morning,5,2.17
S2786,Student_2786,Read-Write,Python|Data Structures|Computer Networks,Machine Learning,Fri_Afternoon|Mon_Afternoon|Mon_Morning|Sat_Afternoon|Sat_Evening|Thu_Evening|Wed_Afternoon|Wed_Evening,8,2.27
S2787,Student_2787,Visual,Web Development|Data Structures|Calculus,Java|Database Systems,Fri_Afternoon|Mon_Morning|Tue_Evening,7,3.7
S2788,Student_2788,Visual,Calculus|Python,,Fri_Evening|Fri_Morning|Thu_Morning|Wed_Afternoon,5,3.01
S2789,Student_2789,Kinesthetic,Operating Systems|Computer Networks,Data Structures,Mon_Morning|Thu_Afternoon|Thu_Evening|Tue_Afternoon|Tue_Evening|Tue_Morning|Wed_Afternoon|Wed_Morning,4,3.18
S2790,Student_2790,Kinesthetic,Python|Data Structures,Operating Systems,Mon_Evening|Sat_Evening|Thu_Evening|Tue_Afternoon|Wed_Afternoon|Wed_Morning,1,3.18
S2791,Student_2791,Kinesthetic,Operating Systems|Database Systems|Computer Networks,Java|Python,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Sat_Afternoon|Thu_Evening|Wed_Afternoon|Wed_Evening|Wed_Morning,1,3.7
S2792,Student_2792,Auditory,Calculus|Machine Learning,,Fri_Afternoon|Fri_Morning|Sat_Afternoon|Thu_Afternoon|Tue_Afternoon|Wed_Afternoon,1,3.37
S2793,Student_2793,Visual,Operating Systems|Java|Data Structures,Machine Learning,Fri_Morning|Sat_Evening|Thu_Afternoon|Thu_Morning|Tue_Morning,8,3.54
S2794,Student_2794,Visual,Data Structures,,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Sat_Evening|Tue_Evening|Tue_Morning|Wed_Evening,5,2.78
S2795,Student_2795,Kinesthetic,Calculus|Database Systems|Python,Machine Learning,Fri_Evening|Mon_Afternoon|Sat_Afternoon|Thu_Morning|Tue_Morning|Wed_Afternoon|Wed_Evening,6,3.89
S2796,Student_2796,Visual,Python|Machine Learning,Database Systems|Web Development,Mon_Evening|Mon_Morning|Thu_Evening|Thu_Morning,5,3.31
S2797,Student_2797,Visual,Web Development|Operating Systems|Machine Learning,,Mon_Afternoon|Mon_Morning|Sat_Morning|Thu_Evening|Thu_Morning|Tue_Afternoon|Wed_Morning,5,2.33
S2798,Student_2798,Kinesthetic,Database Systems|Machine Learning|Web Development,Python,Fri_Afternoon|Mon_Afternoon|Thu_Evening|Tue_Afternoon|Tue_Morning|Wed_Afternoon|Wed_Evening,8,3.36
S2799,Student_2799,Kinesthetic,Computer Networks|Statistics,,Fri_Evening|Mon_Evening|Sat_Afternoon|Thu_Afternoon,4,3.56
S2800,Student_2800,Auditory,Data Structures|Calculus,Statistics|Computer Networks,Fri_Evening|Sat_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Evening|Thu_Morning|Tue_Morning,1,3.06
S2801,Student_2801,Auditory,Calculus|Computer Networks|Statistics,,Fri_Evening|Fri_Morning|Mon_Morning|Sat_Evening|Tue_Evening|Tue_Morning|Wed_Evening|Wed_Morning,3,3.75
S2802,Student_2802,Read-Write,Machine Learning|Operating Systems,Web Development,Sat_Evening|Tue_Morning|Wed_Afternoon,2,3.63
S2803,Student_2803,Kinesthetic,Computer Networks|Data Structures|Operating Systems,Statistics,Fri_Evening|Mon_Evening|Sat_Afternoon|Sat_Morning|Thu_Evening|Thu_Morning,3,3.53
S2804,Student_2804,Kinesthetic,Data Structures,,Fri_Evening|Mon_Afternoon|Sat_Afternoon|Tue_Evening|Wed_Evening,3,2.48
S2805,Student_2805,Kinesthetic,Calculus,Data Structures,Mon_Afternoon|Sat_Afternoon|Sat_Evening|Sat_Morning|Thu_Afternoon|Thu_Morning,3,2.53
S2806,Student_2806,Kinesthetic,Python|Web Development|Computer Networks,Calculus,Fri_Morning|Thu_Morning|Wed_Morning,7,2.95
S2807,Student_2807,Auditory,Operating Systems|Machine Learning,Computer Networks|Calculus,Sat_Evening|Sat_Morning|Thu_Evening|Tue_Afternoon|Tue_Evening|Wed_Afternoon,5,3.36
S2808,Student_2808,Kinesthetic,Java|Web Development|Operating Systems,,Fri_Afternoon|Fri_Evening|Fri_Morning|Mon_Afternoon|Sat_Evening|Thu_Evening|Tue_Evening|Tue_Morning,7,2.95
S2809,Student_2809,Read-Write,Calculus,Computer Networks|Machine Learning,Fri_Afternoon|Mon_Morning|Sat_Evening|Thu_Afternoon|Thu_Morning|Wed_Afternoon,6,2.12
S2810,Student_2810,Auditory,Java|Data Structures,Database Systems|Operating Systems,Fri_Afternoon|Wed_Afternoon|Wed_Evening,6,3.41
S2811,Student_2811,Kinesthetic,Python,Statistics,Thu_Evening|Thu_Morning|Wed_Afternoon,7,2.41
S2812,Student_2812,Read-Write,Calculus,Web Development|Database Systems,Fri_Morning|Mon_Morning|Thu_Evening|Tue_Afternoon|Tue_Evening|Wed_Afternoon|Wed_Evening,6,2.15
S2813,Student_2813,Auditory,Python|Java,Web Development|Calculus,Fri_Morning|Mon_Evening|Mon_Morning|Sat_Evening|Thu_Afternoon|Tue_Afternoon|Wed_Morning,3,2.93
S2814,Student_2814,Auditory,Machine Learning|Java,Python|Statistics,Fri_Evening|Fri_Morning|Mon_Evening|Sat_Afternoon|Thu_Evening|Tue_Afternoon|Wed_Afternoon|Wed_Morning,4,3.27
S2815,Student_2815,Read-Write,Calculus,Statistics|Computer Networks,Fri_Evening|Mon_Afternoon|Sat_Evening|Tue_Evening|Wed_Evening|Wed_Morning,4,3.84
S2816,Student_2816,Auditory,Web Development|Statistics|Database Systems,,Fri_Afternoon|Fri_Morning|Mon_Evening|Mon_Morning|Tue_Afternoon|Tue_Evening|Wed_Afternoon|Wed_Morning,4,3.37
S2817,Student_2817,Read-Write,Machine Learning|Java,Operating Systems,Mon_Evening|Sat_Evening|Sat_Morning|Tue_Evening|Wed_Evening,4,2.17
S2818,Student_2818,Read-Write,Data Structures,,Fri_Evening|Mon_Evening|Mon_Morning|Wed_Afternoon|Wed_Evening|Wed_Morning,3,2.86
S2819,Student_2819,Read-Write,Operating Systems,Database Systems|Data Structures,Fri_Morning|Mon_Afternoon|Sat_Evening|Thu_Evening|Wed_Afternoon|Wed_Morning,7,3.31
S2820,Student_2820,Read-Write,Calculus,,Fri_Afternoon|Sat_Afternoon|Tue_Evening,7,3.81
S2821,Student_2821,Kinesthetic,Computer Networks|Database Systems,Calculus|Web Development,Mon_Afternoon|Mon_Morning|Sat_Afternoon|Thu_Morning|Tue_Evening|Tue_Morning,3,3.7
S2822,Student_2822,Auditory,Python|Web Development|Database Systems,Operating Systems,Fri_Evening|Fri_Morning|Mon_Evening|Mon_Morning|Tue_Morning|Wed_Morning,5,2.77
S2823,Student_2823,Kinesthetic,Python,,Mon_Morning|Sat_Afternoon|Tue_Morning|Wed_Afternoon,7,2.62
S2824,Student_2824,Read-Write,Java,Python,Fri_Afternoon|Fri_Morning|Mon_Evening|Sat_Evening|Thu_Afternoon|Tue_Afternoon|Tue_Morning,4,3.72
S2825,Student_2825,Visual,Data Structures|Calculus|Machine Learning,,Fri_Afternoon|Fri_Morning|Mon_Evening|Sat_Morning|Wed_Afternoon|Wed_Morning,3,3.05
S2826,Student_2826,Read-Write,Operating Systems|Database Systems,,Fri_Evening|Sat_Evening|Thu_Afternoon,7,2.3
S2827,Student_2827,Read-Write,Operating Systems|Machine Learning|Java,Data Structures|Computer Networks,Fri_Afternoon|Fri_Evening|Fri_Morning|Mon_Afternoon|Mon_Evening|Thu_Evening|Wed_Morning,1,3.48
S2828,Student_2828,Read-Write,Web Development,Data Structures,Fri_Evening|Mon_Morning|Thu_Afternoon|Thu_Morning|Tue_Afternoon|Tue_Morning,6,2.4
S2829,Student_2829,Read-Write,Statistics|Machine Learning|Computer Networks,,Fri_Afternoon|Mon_Evening|Mon_Morning|Thu_Afternoon|Wed_Morning,8,3.09
S2830,Student_2830,Auditory,Operating Systems|Python,,Fri_Afternoon|Mon_Afternoon|Thu_Evening,3,3.82
S2831,Student_2831,Read-Write,Web Development|Calculus,Operating Systems|Database Systems,Fri_Evening|Fri_Morning|Mon_Afternoon|Mon_Morning|Sat_Afternoon|Sat_Morning|Thu_Afternoon|Wed_Evening,8,3.51
S2832,Student_2832,Auditory,Java|Operating Systems|Data Structures,,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Mon_Morning|Sat_Evening|Thu_Evening|Wed_Afternoon|Wed_Morning,5,3.08
S2833,Student_2833,Kinesthetic,Calculus,Database Systems|Machine Learning,Fri_Evening|Thu_Afternoon|Wed_Evening,6,2.51
S2834,Student_2834,Read-Write,Web Development,Statistics|Calculus,Fri_Afternoon|Fri_Morning|Mon_Evening|Mon_Morning|Sat_Evening|Tue_Evening|Wed_Evening,2,2.71
S2835,Student_2835,Visual,Web Development|Data Structures|Operating Systems,,Fri_Afternoon|Fri_Morning|Mon_Evening|Mon_Morning|Tue_Morning|Wed_Morning,7,2.33
S2836,Student_2836,Kinesthetic,Operating Systems,,Fri_Afternoon|Mon_Afternoon|Thu_Evening|Thu_Morning|Tue_Afternoon|Tue_Morning|Wed_Afternoon|Wed_Evening,5,2.48
S2837,Student_2837,Auditory,Web Development,Data Structures,Fri_Morning|Sat_Afternoon|Sat_Evening|Tue_Afternoon|Tue_Morning|Wed_Evening,4,3.01
S2838,Student_2838,Kinesthetic,Database Systems|Data Structures,Operating Systems|Statistics,Fri_Afternoon|Mon_Evening|Sat_Evening|Wed_Evening|Wed_Morning,6,3.47
S2839,Student_2839,Visual,Calculus,,Fri_Afternoon|Sat_Afternoon|Thu_Afternoon|Tue_Afternoon|Tue_Morning|Wed_Evening|Wed_Morning,4,3.66
S2840,Student_2840,Read-Write,Data Structures|Java|Operating Systems,,Sat_Afternoon|Sat_Morning|Wed_Evening,2,2.67
S2841,Student_2841,Auditory,Operating Systems,,Fri_Evening|Mon_Afternoon|Sat_Morning|Tue_Evening,1,3.23
S2842,Student_2842,Auditory,Database Systems|Statistics,Java,Mon_Afternoon|Mon_Evening|Sat_Morning|Thu_Evening|Tue_Afternoon|Tue_Morning|Wed_Afternoon,1,2.06
S2843,Student_2843,Read-Write,Database Systems|Operating Systems|Computer Networks,Java|Python,Fri_Morning|Sat_Evening|Sat_Morning|Thu_Afternoon|Tue_Afternoon|Tue_Morning|Wed_Afternoon,5,3.2
S2844,Student_2844,Auditory,Computer Networks|Data Structures,Calculus,Fri_Afternoon|Fri_Morning|Mon_Afternoon|Sat_Evening|Thu_Morning|Wed_Afternoon,5,2.21
S2845,Student_2845,Visual,Java,,Fri_Afternoon|Sat_Afternoon|Wed_Evening|Wed_Morning,3,2.71
S2846,Student_2846,Read-Write,Java,Database Systems|Data Structures,Thu_Evening|Tue_Morning|Wed_Afternoon|Wed_Morning,1,2.27
S2847,Student_2847,Kinesthetic,Operating Systems|Python|Java,Machine Learning,Mon_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Evening|Thu_Morning|Tue_Morning,2,2.85
S2848,Student_2848,Kinesthetic,Python|Java,,Mon_Evening|Tue_Afternoon|Tue_Evening|Tue_Morning|Wed_Evening,4,2.97
S2849,Student_2849,Auditory,Web Development|Java,,Thu_Evening|Wed_Afternoon|Wed_Morning,6,2.27
S2850,Student_2850,Auditory,Computer Networks|Data Structures|Operating Systems,,Fri_Evening|Mon_Afternoon|Mon_Morning|Sat_Evening|Thu_Evening|Tue_Afternoon|Wed_Afternoon,2,2.51
S2851,Student_2851,Kinesthetic,Python|Database Systems|Statistics,Web Development,Fri_Evening|Mon_Afternoon|Sat_Evening|Tue_Afternoon,1,3.15
S2852,Student_2852,Read-Write,Python|Java,,Fri_Morning|Sat_Morning|Thu_Afternoon|Tue_Morning|Wed_Afternoon,7,2.19
S2853,Student_2853,Read-Write,Calculus,Operating Systems|Data Structures,Fri_Evening|Fri_Morning|Mon_Morning|Tue_Morning|Wed_Evening|Wed_Morning,1,2.59
S2854,Student_2854,Read-Write,Python,Computer Networks,Fri_Morning|Mon_Afternoon|Sat_Morning|Tue_Evening,2,3.8
S2855,Student_2855,Kinesthetic,Java|Python|Statistics,,Fri_Morning|Mon_Evening|Sat_Evening|Thu_Afternoon|Tue_Morning|Wed_Afternoon|Wed_Evening,7,2.49
S2856,Student_2856,Read-Write,Machine Learning,,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Mon_Evening|Thu_Afternoon|Wed_Afternoon|Wed_Morning,6,3.62
S2857,Student_2857,Visual,Web Development|Java|Machine Learning,Calculus|Computer Networks,Fri_Evening|Sat_Afternoon|Sat_Morning|Thu_Evening,3,2.52
S2858,Student_2858,Read-Write,Statistics|Machine Learning|Computer Networks,,Sat_Evening|Thu_Afternoon|Thu_Evening,4,2.93
S2859,Student_2859,Kinesthetic,Data Structures,Operating Systems|Database Systems,Sat_Evening|Thu_Afternoon|Thu_Morning|Tue_Evening|Tue_Morning|Wed_Morning,8,2.04
S2860,Student_2860,Visual,Computer Networks,Database Systems|Statistics,Mon_Morning|Sat_Afternoon|Sat_Morning|Thu_Evening|Thu_Morning,5,2.07
S2861,Student_2861,Auditory,Operating Systems|Computer Networks,,Fri_Afternoon|Mon_Afternoon|Tue_Afternoon|Tue_Morning,1,2.89
S2862,Student_2862,Auditory,Python|Web Development|Computer Networks,Java|Machine Learning,Fri_Morning|Mon_Evening|Sat_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Evening|Tue_Afternoon|Wed_Afternoon,4,3.49
S2863,Student_2863,Read-Write,Statistics|Python,Web Development|Computer Networks,Fri_Afternoon|Sat_Morning|Wed_Morning,7,3.26
S2864,Student_2864,Kinesthetic,Database Systems|Python,Computer Networks|Operating Systems,Fri_Evening|Mon_Evening|Mon_Morning|Sat_Morning|Thu_Evening|Tue_Evening|Wed_Afternoon,4,3.95
S2865,Student_2865,Kinesthetic,Web Development|Operating Systems|Data Structures,Java,Mon_Morning|Sat_Morning|Thu_Afternoon|Thu_Evening|Tue_Morning|Wed_Morning,2,2.95
S2866,Student_2866,Auditory,Data Structures,Machine Learning,Fri_Morning|Mon_Afternoon|Sat_Afternoon|Sat_Morning|Tue_Afternoon,4,3.8
S2867,Student_2867,Auditory,Computer Networks|Python,Operating Systems,Fri_Evening|Mon_Evening|Mon_Morning|Thu_Morning|Tue_Morning|Wed_Afternoon,8,2.21
S2868,Student_2868,Kinesthetic,Calculus|Operating Systems,,Fri_Evening|Sat_Evening|Thu_Evening|Thu_Morning|Tue_Evening,1,3.38
S2869,Student_2869,Kinesthetic,Java,Machine Learning|Python,Fri_Afternoon|Fri_Morning|Mon_Morning|Tue_Afternoon|Tue_Evening|Wed_Afternoon,3,3.48
S2870,Student_2870,Visual,Calculus|Machine Learning,Operating Systems,Fri_Afternoon|Sat_Afternoon|Thu_Morning|Tue_Afternoon|Wed_Afternoon,3,2.67
S2871,Student_2871,Auditory,Database Systems,Java,Fri_Afternoon|Mon_Afternoon|Mon_Morning|Sat_Afternoon|Sat_Evening|Thu_Evening|Thu_Morning|Wed_Morning,6,3.42
S2872,Student_2872,Auditory,Operating Systems|Data Structures|Web Development,Machine Learning,Fri_Afternoon|Mon_Afternoon|Mon_Morning|Sat_Morning|Wed_Afternoon,3,2.31
S2873,Student_2873,Kinesthetic,Data Structures|Computer Networks|Java,Database Systems,Mon_Morning|Thu_Afternoon|Thu_Evening|Thu_Morning|Tue_Morning,3,2.56
S2874,Student_2874,Read-Write,Machine Learning|Computer Networks|Database Systems,,Fri_Afternoon|Fri_Evening|Sat_Afternoon|Tue_Evening,2,2.93
S2875,Student_2875,Visual,Data Structures|Operating Systems|Machine Learning,,Fri_Evening|Mon_Afternoon|Tue_Evening|Tue_Morning|Wed_Afternoon,7,3.55
S2876,Student_2876,Read-Write,Java|Statistics,Database Systems,Fri_Afternoon|Mon_Afternoon|Thu_Evening|Tue_Afternoon|Tue_Evening,2,2.06
S2877,Student_2877,Visual,Operating Systems,Computer Networks|Java,Mon_Afternoon|Thu_Evening|Tue_Evening|Wed_Evening|Wed_Morning,8,3.78
S2878,Student_2878,Auditory,Database Systems|Machine Learning,,Fri_Afternoon|Fri_Evening|Sat_Evening|Sat_Morning|Tue_Evening,7,3.19
S2879,Student_2879,Visual,Calculus|Operating Systems,Data Structures,Fri_Evening|Mon_Afternoon|Sat_Evening|Thu_Afternoon|Thu_Evening|Tue_Evening,8,3.6
S2880,Student_2880,Read-Write,Python|Operating Systems|Machine Learning,Web Development|Database Systems,Fri_Afternoon|Mon_Evening|Sat_Morning|Thu_Afternoon|Tue_Morning|Wed_Afternoon|Wed_Morning,5,3.53
S2881,Student_2881,Visual,Operating Systems|Java,Data Structures|Computer Networks,Fri_Afternoon|Mon_Afternoon|Sat_Morning|Tue_Afternoon|Tue_Evening|Tue_Morning|Wed_Morning,2,2.79
S2882,Student_2882,Kinesthetic,Computer Networks|Machine Learning|Operating Systems,,Fri_Afternoon|Mon_Evening|Sat_Afternoon|Tue_Afternoon|Wed_Afternoon,5,3.81
S2883,Student_2883,Visual,Data Structures|Java,,Sat_Afternoon|Tue_Morning|Wed_Evening,3,3.17
S2884,Student_2884,Read-Write,Machine Learning|Java,Operating Systems|Data Structures,Fri_Evening|Fri_Morning|Thu_Morning|Tue_Morning,3,3.79
S2885,Student_2885,Visual,Machine Learning|Python|Calculus,,Fri_Afternoon|Mon_Morning|Sat_Afternoon|Sat_Evening|Thu_Afternoon|Tue_Evening|Wed_Evening,1,3.09
S2886,Student_2886,Read-Write,Data Structures|Calculus,,Fri_Afternoon|Mon_Afternoon|Mon_Morning|Sat_Evening|Sat_Morning|Thu_Afternoon|Thu_Evening|Wed_Evening,6,2.75
S2887,Student_2887,Auditory,Calculus|Operating Systems|Computer Networks,Python|Data Structures,Mon_Evening|Tue_Morning|Wed_Afternoon,7,3.4
S2888,Student_2888,Visual,Database Systems|Computer Networks|Data Structures,,Fri_Afternoon|Fri_Evening|Sat_Afternoon|Thu_Morning,7,3.55
S2889,Student_2889,Auditory,Java,,Fri_Morning|Mon_Evening|Mon_Morning|Sat_Afternoon|Sat_Morning|Thu_Evening|Wed_Afternoon|Wed_Morning,5,3.24
S2890,Student_2890,Kinesthetic,Database Systems|Operating Systems|Machine Learning,,Mon_Morning|Tue_Afternoon|Wed_Afternoon,4,2.16
S2891,Student_2891,Kinesthetic,Computer Networks|Operating Systems,Python,Fri_Afternoon|Fri_Morning|Mon_Afternoon|Thu_Afternoon|Tue_Evening|Tue_Morning|Wed_Afternoon|Wed_Evening,4,2.05
S2892,Student_2892,Kinesthetic,Statistics|Operating Systems|Data Structures,Web Development,Fri_Morning|Mon_Morning|Tue_Evening|Tue_Morning|Wed_Evening,7,2.29
S2893,Student_2893,Auditory,Statistics|Operating Systems|Calculus,,Mon_Morning|Sat_Afternoon|Sat_Morning|Tue_Afternoon,8,2.77
S2894,Student_2894,Auditory,Web Development,Machine Learning,Mon_Afternoon|Sat_Evening|Sat_Morning|Thu_Evening|Tue_Afternoon|Tue_Evening|Wed_Evening|Wed_Morning,1,3.38
S2895,Student_2895,Auditory,Calculus|Statistics|Database Systems,,Fri_Evening|Sat_Evening|Thu_Afternoon|Tue_Afternoon|Wed_Evening,8,3.03
S2896,Student_2896,Auditory,Statistics|Java,Machine Learning|Database Systems,Fri_Afternoon|Fri_Morning|Thu_Evening,7,3.23
S2897,Student_2897,Kinesthetic,Operating Systems,Python|Web Development,Tue_Afternoon|Tue_Evening|Tue_Morning|Wed_Afternoon|Wed_Evening|Wed_Morning,2,3.61
S2898,Student_2898,Auditory,Operating Systems|Calculus,Machine Learning,Fri_Afternoon|Mon_Morning|Sat_Evening|Sat_Morning|Thu_Afternoon|Thu_Evening|Wed_Evening,3,3.81
S2899,Student_2899,Visual,Java,,Mon_Evening|Mon_Morning|Sat_Afternoon|Sat_Morning|Thu_Morning|Wed_Morning,5,2.73
S2900,Student_2900,Read-Write,Web Development,Python|Operating Systems,Mon_Afternoon|Thu_Afternoon|Thu_Evening|Tue_Afternoon|Wed_Afternoon|Wed_Morning,5,3.39
S2901,Student_2901,Auditory,Machine Learning|Data Structures|Calculus,,Fri_Afternoon|Sat_Afternoon|Sat_Morning|Thu_Afternoon|Thu_Evening|Tue_Morning|Wed_Afternoon|Wed_Morning,1,3.78
S2902,Student_2902,Auditory,Python|Database Systems,Statistics,Mon_Afternoon|Mon_Evening|Tue_Morning,5,2.0
S2903,Student_2903,Kinesthetic,Java,Calculus,Fri_Morning|Mon_Afternoon|Mon_Morning|Sat_Afternoon|Thu_Afternoon|Tue_Evening|Wed_Evening,8,2.94
S2904,Student_2904,Read-Write,Statistics|Operating Systems,Calculus|Machine Learning,Thu_Afternoon|Thu_Morning|Tue_Afternoon|Wed_Morning,4,3.88
S2905,Student_2905,Read-Write,Web Development,Calculus,Fri_Evening|Sat_Afternoon|Sat_Morning|Tue_Afternoon|Tue_Evening|Wed_Afternoon,6,2.89
S2906,Student_2906,Read-Write,Data Structures|Web Development,,Mon_Evening|Thu_Morning|Tue_Morning|Wed_Evening,5,2.86
S2907,Student_2907,Auditory,Calculus,Python|Database Systems,Fri_Afternoon|Fri_Morning|Mon_Evening|Mon_Morning|Sat_Evening|Sat_Morning|Thu_Morning,5,2.92
S2908,Student_2908,Read-Write,Statistics|Java|Calculus,Computer Networks,Fri_Afternoon|Fri_Morning|Mon_Afternoon|Sat_Morning|Thu_Evening|Thu_Morning,4,3.36
S2909,Student_2909,Auditory,Java,Calculus,Fri_Afternoon|Mon_Afternoon|Sat_Afternoon|Sat_Evening|Sat_Morning|Thu_Afternoon|Tue_Afternoon|Wed_Morning,8,3.18
S2910,Student_2910,Visual,Computer Networks|Python,Statistics|Database Systems,Fri_Afternoon|Fri_Evening|Mon_Afternoon|Sat_Afternoon|Sat_Morning|Thu_Evening|Wed_Morning,4,3.74
S2911,Student_2911,Auditory,Statistics|Database Systems,Computer Networks|Python,Mon_Evening|Sat_Afternoon|Sat_Evening|Sat_Morning|Thu_Afternoon|Thu_Evening|Tue_Morning|Wed_Afternoon,6,3.92
S2912,Student_2912,Auditory,Machine Learning,Operating Systems|Java,Fri_Afternoon|Sat_Morning|Thu_Afternoon|Tue_Afternoon|Tue_Morning|Wed_Morning,7,3.77
S2913,Student_2913,Visual,Database Systems|Python,Statistics|Operating Systems,Fri_Evening|Mon_Morning|Sat_Afternoon|Sat_Morning|Thu_Afternoon|Thu_Evening|Tue_Afternoon|Wed_Evening,2,2.05
S2914,Student_2914,Kinesthetic,Machine Learning,Operating Systems|Calculus,Fri_Afternoon|Fri_Morning|Mon_Afternoon|Mon_Evening|Sat_Afternoon|Sat_Evening|Tue_Evening|Wed_Afternoon,6,3.17
S2915,Student_2915,Kinesthetic,Database Systems,Data Structures|Python,Mon_Morning|Sat_Afternoon|Sat_Evening,1,3.43
S2916,Student_2916,Read-Write,Operating Systems|Java|Python,,Fri_Evening|Sat_Morning|Thu_Morning|Tue_Evening,7,2.85
S2917,Student_2917,Read-Write,Web Development|Database Systems|Calculus,,Fri_Evening|Sat_Evening|Tue_Morning,3,3.49
S2918,Student_2918,Auditory,Web Development,Database Systems|Operating Systems,Fri_Afternoon|Sat_Afternoon|Thu_Afternoon|Wed_Afternoon,6,3.35
S2919,Student_2919,Read-Write,Python|Statistics|Java,,Fri_Afternoon|Fri_Morning|Mon_Morning|Thu_Afternoon|Tue_Afternoon|Tue_Evening|Wed_Afternoon|Wed_Evening,4,3.33
S2920,Student_2920,Read-Write,Database Systems,Java|Machine Learning,Mon_Evening|Sat_Evening|Sat_Morning,3,3.73
S2921,Student_2921,Visual,Computer Networks,,Fri_Evening|Fri_Morning|Sat_Afternoon|Thu_Evening|Wed_Evening|Wed_Morning,8,3.67
